daltix_id_1,daltix_id_2
5b1b97df4826507992acce1b3d0db4992de3ad8add6c0a5f9de49975abb9961f,a5984dd1fddc3fee48b6a0d1f6c47bbc1dd9a49025b355126d4d0078a6ae0cb9
237cfb69c78163eb69114bbbd521afd45de72a495ddc3c8a04480fe61eea1aef,c15b5e7f145e1f28bf300c5878ef4645468eaaf9a4d0daa2c7d14e088d21460d
732596358414639d58c6da79be90ea0e743829e0852181c38d456a0c1c7f05b9,7fd01057b23bb5faa62d44202d21f40927e0b355cee932e5a7ce73a000eeeb45
a47ffa0f7f9d4a5f64e85f707db8e1179d346ef42aec6cf0f05ecc8383511a3e,4c7b1fcb8acaa0fa348d365cd44577e2a8c516bd2af98c49e54fc4217f1794f2
7fed82add7744ced5490ff47e219ec3e69abfc678d370eb7cb3b2704d2155e95,75e5695fb8c239f4081be78e2f3d0ee86ac43446f31e7ad887d24cdda46672e9
0eb172514e2326899260d1b4bc1074f25e157d5e25d9c7a99b91c87e796ef2e7,dc74ac190a8161e4884c3009176f52078c06e47975ba5fa4085c560afcb509ac
ba95850a39edb728b6981fa8a46706462f51fbe52e32d2469d6fc3c891e7ac1a,48593ecbf7098a3c9e3c8d427fb9a566723c392762d739fcc6464f5a321b177b
9d6bb1f984eafa6c9a2a9c5e5619d18195e439187aa3a158dea910ecc3c0164b,a281a24f7dcf24649eff0e09ffd2cb5396fe13f895b8a5c6a10a47fd2f30f653
ef96bc66425480a286d7f7b7495c80203b80d01f161656393367904cf4d61ef5,a6feeb51430f1ba589fedfb7f9a634440fdba74d540f26b8e52824da87bc7a45
5e4c8f35bc33a2e3054be1d815d9ddbe222976f0486847a256b1f1837970269e,639c2b63611605feff9056ba4e9dc42b6bac8b2eeac568adcb2fdd01439b1e88
cd4d1b675b232326312a3770e326c24ec4a4409015a344a762857a2c2b7d9ed6,d2f2582f55b29b961a572bc726359d8fb380a0737fa776779ab1bb5e25434588
3d2798764f4c82ef22325a6fce17aa51d7b73ee85a1c203aa501c33241ecb165,6340430c075cc9801443ba22c6d94eaeaa9b0c5471e9e87067a8593e215cc0cf
5d0a10655cb19eba7fc18bba46ec000dbf9c0d7f0a7340140c55ea34765685bb,3b8eda472309ae17488f61add3d5a39fc3581f483c2339ab1481b5ea9d9d8c74
99510d1cb9864461aca7b2e0fe2462d05d6f18127f50da807cc96160c87783a1,909ddd6b2af9d465870af507ded5e914a6aa9f77dd0beb5dca757dbb6fe1eb8f
1058e4f3db8083f4affbf45b3dbceb1a11d4c7fbb15cc4f00d0d628d96178d03,3debc32adde5935eff3f9afd57298e1e812b1a3f48007ff5fa9019d6fa8be41a
ac217193b4e2680b760c5c1a45df390a5f617ef8cbc6006133a6988d778b9159,c792278dce35fc9811765dd13959c235d9802a3dd2e30e4eb9fc157c23b2997f
0b5e9fef431033ac6e58fd1ecf3ff22174493d7dca7bd244a266b598adbb0e6f,13aa8f785261d4e3ef2fd40442c34b7e779031a52f5052bdcd7851c98a18a182
ba4ca32e54a099a014b0e6b570939578b288af6cde607aeb334ff66d7f93272d,f04e4b259ea2a7e52fe9e65a7f096ec96048fbf4bc498b84ef85e23b8b7c7bd5
e3c937a2db05ce8b7ccb9775cced15263862bf685696f0d87e1bf61771ce6d19,cea738763a59f8a3c70cd94fec81acdb1f950d2d6986a0d5ddc6a5185df7bd12
96a475fd2ecfeb30dabb8b494fea94d2ea9e63c57e134cf9774667f7984e525d,15141640417a856e35090c52fe29236a5e870aa27e8513c515d7e10f0e0ed602
7248f19668f8cce8ae81d8eb8c536c4edb16ccad12a6ee29451394039265b4a2,11aea486e21eb2ffabb4c6fc909f4b594b9eb7977aaaaeaf57c6d1c77e386721
fd2734f163d5ab75ffe48a4bed1c2d6262a7a8f422c30cb5899f8dbe733c293d,1ee31d4adf6c492596e5654c9a68a0f03d709cd882834610084de82404e05eb9
6fbf169d248fcac897f1ab286d15ff42917a37a70a049ceee630fe00e391ca6c,b1bddd5af68d99358f30cc88f61f6acb9fca7b99f9da4cb0f46b8ecec831afbf
9993c76f1581c5f9f0006fb58b1e252998162b2b809a39f7b1b67fcb4f91c34e,c39b4412e1d72b59de85dd0873f839cfb46ee32a5df28c6d0211eff644cf7afa
1e2171b0f76306eee30ed090369801a32708d58ac7c91d8b5c7b004521fde6af,e59b5d77157fafca26d20886a73cfa3eba49ab8c5fc60029b2bc1c2683375db0
100c0c5dec12af05bfce4532c4e253190488552a3fac6190445dca0b2682fe0e,2524233e9ad34ec94c671f051ac80e06660e1650599817bf62431d247b9da137
b7d38a1a23d9b05e0e88a0bc51d3fefce26bf31a724f030c7385e0d50bfbf4a3,b5fbc21f8d5d4c1d0111b9f1300ddf089c1dec545f7632b51899ac679ee71285
1c8a07541c3cad7e1aeb1d2a55754ac566139e97b98e9f75dc64806d0c023ada,fa20d1082d6c6b3f0370df8d703810ce5abef256a676e59c2bf04c79810843c6
ab635f4473ea7b2bb2d2fe14c729c1f5c3ec8bbf516fbd32786ab5f9380d3f9a,8fafe03a6078004d0b7727c5bd0502c38a3903f5776e3be08a4b3977160ebb1d
846d59dfd9d9d69d857655a005cb2e999d9118ecee1a36de8f9b09deb909a56f,a588b424ea910047093c91a765cf1edbd8c106affb401d21225a450acd6937ad
6064edf0e85e1ff752e88f93d8d16f21c3cbac7000a8c52b99b090a447921e9c,a1b227be43201bebcb64fc5d900d6046adcd37169a69290cdc0141af11522991
d4ffa66aa5c6d1f2e5a69562d0ca38d78bda528e0d95322b76e26cacea10cabb,ea58b0964afa17781f2ba40a7efc0d4f69d6474b01d7b31fa86a5a85adb3cb84
60eb6d703c6582e382f6c1903f35ac701a464e77408475933c452755a32dfc1f,a59bc715e7ca4294d9e1c63bb4f80dcbacd76e3505cbd55ede29e11dc3bddf3e
3a3a7e43a2e8a9429cef0d6da26de0466f16824a0258def86c79a036d74e1ea0,9e01a30ab10ab6f1289f43f69bbd8877337503f3ae43a98abb9b78c8a94eabf2
771cb6a92b08e09c716a24696063a68dee1977203cdb74007028a2d522e534bd,70b3f8d698b22674a0c69bcf42b508ff0fb82af12f1ea66e7ffdac65dde18f28
2020b35018ecd0876697423203c7e5344e1f61289a465a382756f27cd55bea14,0d1a2d601a63bdca2f51ad0148fa2212445720f59fd6f3b5562ef7ace581f740
5cb8f7e500dc070c2789bb8cb1f0a42097a4f8e219939f7adcddce83ee8b89f5,fa48cf6b71f858753fb0962aaeb15703a07004f11afefdca801ec6da475ad37c
bfdd177c342fe7de25e4ca766cb5da781006bdec09cd6677675d1aa4bfcd1962,10088523a2655ca9a7686d79a51e4cc5cdf46d4b9e92eeb943cca7843324f1c2
0bccb9bad3278efa23752b6ffd16781c885433d4ac4d742239894f95878d5cba,382c2ab3a374cd981c09fcdb865e8303c16982b38267213e2465a89b5c00f7e9
d0f9738d9dfe1bfe18b4575fc14fb139b01b6bf889d7b02fdc3d87c846dbb581,46102972656c47cb84a4fc7e37dda1c67c1fda62f064792103f348968ad08799
5667a38b77af1441da76a3b188cb42d9581414bba04e879e588a56c51167614e,804b9282b08e1a5b459600c648b065e66d30085516f72a390c8894ad6f65f572
36268ccbe4301f851204d790d31324956f6f9f438aa334349ff56077ff798896,4d96a92bbf1dd718b900819b4f7c0ef2a01fea6b80e036c98660ab5c9e22f152
ea1865f89269d43cbb1dde735d74f6fe3e8581cc6336919c7f475dc48974c18e,d65e293f98bec93f69c1862722cd5b52f37d858652f536ef6822efcfc4502bcf
e87c64930d10762410d34362a176cc627a8a8dba9d7d76e5347bfe2144e77739,c76ff9e2025eb74a7933cbf7bd076438d68a5a549048f56ddceafe496609787a
a108f333831e995b050ce46f7c55de0af08b72296fed24fc2ba3c763352146cc,f39a8650ab3f4cde4c5be29bd8131f4b73200a976ca54a406bba39901b75c7d6
91a75d3f15855de684f82c12b48b9c074b5d2f10e1b3ab6c1211db8fd2c44237,7640173f4c736154f779b925e5cc601c44279eb92f988ef70d3ffdb57e86da44
54fe953fca844ad63d418e7110c2b5439de78910d3b286aaf536df874b5e75dc,40bde8cac3be363e110a379fc54288ef51515eedb9c11d7e5841eb9a4c7ac746
57f710555eb7cae2439172fb9dac6c8690ffad116048ff6446cd359620a3b281,185df40c722053a72c2fc4f63d7f687f3a2b88751980bd69be4fa6c327088856
b28d31dc70012c09539c398c2609b22d269b55da0b23983bf0180ef849d44650,0ac5644254411d3ad4f087241ff5d875c4f33adc089852308db0cf14ef5a2a55
5cb3a9f956a335961576be21232177dca2ce0be78472d3df566ec0236393693c,10a5a9e6bd9b5742967faf2f99766f1835e3c3a5e76b21ad0bccecbb922dd6cd
31087d444f7af27d9a9c088238a1b44d9397ec9f4fa4db7c17079184ece8d832,85ade9a0bcf76b884e05644a8b17b0925d6b748055378063c0dbadfaaf470348
1c065058ff6743fd624df10326ea681711087933ba5f16ce3dd75d201b3ac386,7fc47a8957f35b882c94441e362f884a8a9467de36f3de7b0555a63ca1f6977d
93913fdf8dc0a340cdc373a2a145fc27e5da450cf001fad2101f8ca68a2c4a3b,e262a0c90355b02b52c78260a6eb0c6d160faf5da0e3e0b29421a1100f757caf
d29e17eb6a9249aadacfc042343055858602dbc8f460480ed4054b5c6cfba96e,fc6e6632a8538bcf0c5de5f9922eec8e0f6384b7c61df713c190b1a9c653484a
d2bc2e90ccfdff6ae3b8c798cb9684ccd50d6988e56865733e9b0fa68fe5252f,dd0b6a03edd92ef4ffb4baff7451318cdb4fba9043fc7e85dd502260c62db3e7
1af6a0ebb56625d334989ed913fdae68d6eb14a89ebb6c663296c526236080fd,8e1245cbb3c6f765ba26dae07734b8fee3cc8859450e0a7caa7a35cc7ec57590
c81515636183bd17fc5561de5cddf182c7ff5a681d7226c641edbde428d549a6,6b56b993703bb073c3ed3a6c4f1437ee626b9294af166f3c4ba87e304a700416
535fb8382416fe9910e664f03d3171fc436c49996ddc93614fd595d354786b22,32ab37d402dcc91f2a34a179f4189cd8056fa1d9b77e6bbb03a909e66a7869db
e8c10efd7b1c761774455ec67198a51cb3208fb1de6aa16b3c7b51ab046b21a8,5166245f8ca5611a78890407aaebb0f2c8fd0653fb6467170ee1903d969a586e
8a8c973adccdbef41227d612039a6d1630dac95b0e42fdd54f633b5360c3d1b6,ea98977956682c8fdf4f5ebd68653020383cb81a579498aac8abad7e0b6ad233
5451ed65623abf619ea1f25907701cef3935ff08c84e719c59228ab7b218314f,a5fb39f0278c409841210f5e57e375fa3a88c32d449c5967956b8d345b505496
5d0ecee91708b1d3c28b3ffd06262a62af03c8641d9c71169b5295c39046dd19,e27bb19886dd27f1d8bdc7943a59783b384b95e7ce4865d04eeb98986ea20c46
23971fc36f4753e8d7667adc791b0b51e4fe1bea5c6d08d6b0e5098e10ed4f35,6abec3d4f2f2b22c35f593bb59692ae7c2a65761ae67fd89885deafac775f209
0bbf769463244d17bdbfc9399b374c99568a9ad0b4d283b1471e8ff73b9b8b1b,1b9d389ffb56d612038483dd2ec41d75adf40a700782ea9fc0b4428264480f62
531183eab6cd504bb10f5e61aca0b5dc8434ea762f2629e8cb85d8af474ef289,482f003e39f6d3f068c167708c3bb8f1dc13ce7d875fc8857396d69f43c1c6d9
1dc9fa0e0c3b769e5f4bdd2473c386134628e6097b0493a57a6294f96be70304,5c4707dc8ce123653e142ef40bb337e96441dee07850d5a3010142d3381fd860
c2a4c765792702c1e12843a0fadde085276bb737b561af3344b6507c67480544,cd3ce0e83bf7b08f387cb4380ae09a23121686ee450d7ef2aeef4510622679ec
a4160d0fb9f49bb9394a47b5e064110b5263667bf52970314d55fa50deef2ebb,87dad7fc322869a50097c673844c23d5db2efc940137fb062acb4c3df77380df
b3549c368f5fb76363c0ab09aa3d58f1b01c2715323ef9c5837e7846d8e75541,43e9c011f6ae93a6758fe75e72b083f4157e9fa02c0cd4db8e85f089a5e62517
2dd3496d5feffe03e2b4c8ba180f42f4169bf7955770e47d6a8c5d196af1ab86,3392c9366d307d0183b9c9be422cd9181c8c302544fa973eb869537bb45d9d28
b1fa86ad13aba49932dc8420971d20b507b43a28a2e34ef8a9575d11005c36bf,cc30d1fc536e4391003c0e9f311e64ac375bace0ea0c6340dcccf4eee2eeac4a
3a9a797b51d01529945cc6453b2513349050a776bfcfd482fd223ca5b1774a8e,dadb80a989366f118ab8ca01894787b60d147afc4c3b24eef9ef9fe6c61a232e
07c6c22ad9725c43adbb68bf672f3382c8976a03f5c3e3dcd08e0c636ad7b6c5,ec3b94fa496eb218d292560c462238a6e4f2d42b056a408e340b8eafa81525b0
6739f6309281ec9e140d90437e60b3724e0cf2774a33dccb2608c9bb1608b8c7,3516be9bec530286c00dc5919969687b7d57e3148e2d303e2e9936349f9753fd
b66fbdd7985d9ebeecaa8b04626c3b2ed619a29f1227cf119e00269819ace4af,7827ebb9656092b38baba3d9cb63c61358df44dd7c1f8c90796f4e5cf65e5eb5
dd7f979701880719be7e5ad82f1e4d4b0ad78d1fe118fe7a01301e4a6fb83bf0,ef28c589a89f9db6474d85681233cbb9d3cf3a3b8284db0b8d37378a9b4d7ce2
c822620df6baf1c70297143a52634161d62915ad04dfe9b67bdf73c98154d5d4,73665129a069f4408217feed71044de405f07a2cd3ddb630ad0be05d87193461
bd7a94fcb0ff1339996a228217460a01b842f5737994fcbd20716afa5ef0b2b3,6aacf1eeb16def60b4c556bb1f2caff13ce22a22a00fc8e3cf7870cc993151da
390992a0cb1e0cacfb49c9dbe4a429bd3cee121d6defb89f701ac7e5833030fb,4708ff7f407bd81cb056d15816b4342a4ca5e4c235c93a449ead8d539a7f8649
50562d2f33f27d55b89807992d3aaa09125ccfd7e435db176fd51c8a86bd22f8,b780ce6e4d3b9ec7abf31b0bf70e556b6b4048633b568ea01f93ba8be81aa606
1640bdbb6b808547c9dcd10dbf5e55c6468d73e46d16473e3b7466632db91f0e,a513504bfcbfeb28a45c5cc667246a49cc733135e1f30866d63398d4c0c0875b
21bee8cd0a672891c08c00931012d58fe7e6afe317b3f8d9c83b8b83be782f60,26e735173ca900d5ea88b6fa73f06c64411bd9cd14dc949732cf7b29ebcff75e
5c8ccbc4981522a06e97700c8c53a8eb96595fb78d989c53261ebd0f9487f207,4a337b32d2612750166d26c05922ebdb6e7a90bb5c81c82433276ab60f0b70d3
e684b44463243b1817cf326fd2a7ca4666cbd3f4b76d5d47b3fb7cc73ba7e90f,a015083468ea3e6e4973f7b02de3d7b8c224bb1dd1ef17f658da7ec8e9718480
c012959c34b62ba529a16f1b164dd2c79012ebd950b65c3e8859d4e3128be9de,b49dc4979daf790cbea396bd995f43f5e1cd99c9f695e6c13517db89ef3a4dc2
dde98f7532160d16d6f2418fa2a005965c7040daee513bf897114b82d192a7ee,1b5341119fa0a7551a5db3f59d2319c8275af1fe3faab9938a173921657074a9
19aefa64167005d42dfe6b3d4bfe3c4acf3852869ce3c4c0af449684e39fc62e,f999c0908ce656bc5231a50d7eb79a107b4a57fa76fe2c3724fbd6a23529a5b4
2de65dc6f45d5d544b806f5e0565001a1879aa774589c769d3a2dc093a19ccdb,3042b1349b4762b4d759a7fe63549865b5a5e15a3656364aac02cce5a6421382
e14289330ceb1a3b2fdcd5efed6a97fec2b59cadffae5f00f16a5a673b24f827,6204d632ce2f64ff99b9c48569dc9518109db689ffd5c35856edd808e9ebfe69
ec3ef0812ecd035a4c22e745b33ff553ecef845e05e265f7ebc41eee02e98721,d741d2f5cae1c36165988e48afc5da35eadebbdb401a7c92407ceada23e6b2b7
81270916b4d3c0cee28af9d3fe0b8abcec5bfc447c89ecdd1fe1e9be539ed849,68683384f518354a42a9fc2b20d16c86c785defa39a30459e7c474c165ecc5cf
ad2b3f0027c57d3fe1379906e6247bb84519430a604b183ceed02a643375552e,cd74ba157564d9beb256283468cd05ec30395956d2422e566eecdb4e8f6ad2b5
acd797fabc3cee10023b02097f0a2ca66b0d4834c419e4cac2946c73ebec247c,7bb5661614813cbb5c5f02204ca5914581039a576efedf2a85a1c8c820b8798f
31eab245df1961c117f27ccb130534b314cde8d04a377ad60e7a239dc66cc81c,26f2a84d62f3c219586efe3d4f57d06809bb86a20ca4af8cb86138cd99b813d5
6d67cbc9dc00539df864fd2b7eff013499fe57e8702798d841c1de526b321ce4,5ecd43a0e168a2e86173121c9374e22c9006b9ef75295b9fec78f826999dca5d
5f0614b8c74e3ad6917c24873d7bec12c5c24ae514ccfbca99fd61154c0434d7,10932c03ac6ddce36c7c3fd01372563b4a147c7c239117c0d47b1d0cf5426b6f
a1d4bb4922c6d74e72de39f92cd1c4600b92826b39e58b328ad10dc660eccb1b,bd0c1b645f68b9a740e7e9da8a27a0d5ba98bc0c169f6197924623f74454fc08
db5bdd27cb0fc9ddedae20f3c2d243816ae89efcb89e0a67008054e28cce6d35,d7a478048cb862a179d035e638655e7e06c6d164e0c772b7408351c4c93fc41d
ef35cdb1445fbb2782e9f9f70e0f807b92dc132521b58c56cb06cb12929f3e1e,38a85fbf0734e22082ffc2e40b44b6cc74a66ec2feecea29bcc3d9492eae7eb1
3665b957014b7eeb862836e274b206ef7afa6f4356527818264fc49fa5a7a8d0,5e71710a81a9a6e4808340cc3ae0c4c165540ed9ccd7449578d992642d67710b
6e327cab2cbb2bfa0e46afdccbda1c154b51e45435beb7792af512b3aa0c373f,9d063f365c1ddb9e27322f01318cbfe58d1ac1effb157eeeb4ed2cf9cf785259
acd92500a67e7e0f44b9ee3da319703723d2d045d1516c21498a0626cd960812,0803cbb66cbb1261484356ede9e82c5e92aacd7192dc1230f781ec73c642177a
b7754a28455587eecd2fbb440b68b64fc883c54ce2e211909d59aac9d489fc12,6c7e3646afcc5d17576e11d49e65e5bf71991e6a95603781adc44347850ce117
44d785713ed68358520fd6fbde322fd06a56e0e8f9c741256c0975552799be06,e873b5969baee9ad4279265bd1ed69b83795c33668f86b8ff4944fb05f0f2627
d7fd317103f08b46369961c5a781875cc824d742db56f0549c56957c7dcef274,039305d945274214c299cdc2e1c732f3524cf5067e30b920c33d42f217345c42
fb9395a8c9400f225972ccdc32b2e22f041738cabb84c0cf9f9f093ea6683739,b31fb98718d18e8fd0c311c8eba214136493ea77c417015467e1eb68b638d8fa
66485480de54539b47a0733d33764a00ff9117cea88b8ca2068dd710be5639ad,5bc8db2b6708940aa9bb8b5057391b10c4de179820e53ebd6f9ef0cf6d3782a3
b4e69f3bd689c3016560daac00b4facb65afbbbb9d938f13c7b61d5e2c4a845a,6f649f22410007ae9742db07c86b49ebf5c6f14095e5587e05bd7f830b9df509
2688d44b71e43004999075bfada666253fdef50cc8fab8739c2eca56523390a4,4742fff7e749b955ec23cc287f3f90ef587d09fe45a248abdb9fbb6e1fa20955
3dfa480a5f4bf6ff0bb3f55094ae7446dadf99f05ffe511d1922ab34c89de352,9df46620d022288e5ab3cd2b4f0ea0c64dd58c29d305b19e10c4c0de7203eb9e
6a6dc2d77b8045bbf7a457f321c04c771c65142707611dbe14ffaea251a3cb35,7793e413d6d088d04fccc026c580c160333559dec47bca3e4bae6db3c640277b
defe930fd41f1708f69c00bae5f2c0715c67cd526af719d60980ed0c86588e73,c517faff35681b74e6d4fb2ac4dec39328457b9a7db7c51ed1f444bcf7703d38
851d0394e54ad566f1d7884f6d1929456b46b12aa9a9a63fae1e1be64b8b3447,01af9684e259493b2465878742598b54629e76cfce82abf30a0992ed31296126
322cf581ab20251e7d992a60d90fb2e5c7abcc602be902783c9ec423fe172238,6c7f4492d4fb345c0f88dc77f61a4c63daac7b27a607f044d1c748796e19e3f4
74cd8fa052905f5340cbb61d3ae636fb91fb348252ae8a34a828f322bd5e0d02,2167211de9758a0c16aa4c2e43f985e8c9fbb0bcdc1db88aac7de782d4dc793c
3828e41b8818928de8a87c3ce1c28ed637e196d85b58709e21e6c51fd413f184,c68397ff5815ca305734f9125f8e83bd0dcc65bc02004d867d0d4da3a1f82f47
b061914e3a10c55b20903b61ec1c1ee46c1cfab2d037079d29461319dcd6394f,9649d486929c13714a024f7b3b743d77f7fb73f7e0199db7a30b55165a950378
1e7937d5208aa436bf82b16d138a1a8bca3be809b528f5e36919fbd29fa39f85,8c245c015c56d4ebf3eed908ad31f7d1ba935b8910393119f9c9890d3c03e436
9515334b072ba7661d6f353e48c44e3c8c2d30f07fccd3e6420d23a229640544,fb2aaaf392f75da52e8f013e18c1a89ab822c6bc741fbdb87bfc31b808d2aaa7
f3b56b68bc1231306c134bdfbd1c2f24055de5181b0308c8f837db5e938de8d8,1fbe08cc74768808f1fe862fdf42e1c5e7189fdc5cbe5dedb1ef819cdd635b88
f23e178cc28e17a9eb2628a57e4f1dddaf26df8ea5c808df430f2ecf6e635f86,59a737532495d87cd8851b7f766c56a160769c5b308d81b4f5eab2320cef9cea
b48009e4d0bd08591f032f2ea5bbcaae56a09fa9f655618d81393b41993b4272,0a68c6789772397352136052a8afeef04839848959bd0d5f9791c7e80a060c34
dacc96881ccbebb49666c6e2c88404a649c5c23105ecafacacfeb69eb3702748,1aeecf88e46e1ed3f208e4acd0584b6269a649217b7c20e11dccc9f7fdb2da65
5739287802ca22492d99ea145be961e857e60f0695be33cfc9f97e765c3be6d3,97d3ec6db1b4b5112569ec1b1498679468a4345caa7c840ee6b67f552db356a1
970ebf8ea203ecbbbfaddb2730f349d51339c1936cb92d069e954a9ba5f7af01,6677b7675f29eab21bd69e50cafcac41075b0251bf2bb5272210f1e4f5afdef5
490c873719d64d33800dc0ba3af0f2d1f4e58a42d860699846ef8685977f1e78,ed5608632b95094f772d8c501c7bf2ae9cddaf77b256ea7f4cf685d55e141a54
95440b28230d8a47a983812991d98a06787fb562b2419102e4dcbc74f7663bae,d24bec29725ee8cebc8a995eb128662bbc0c931d2aa93b5602fe961b6bae1980
7a0a41278ae9a7ea3754eea7af8bda98fa7d799d97259474c5c47e1a2b6efa22,55c03f0e0a1401ea1828a23b2c4d35dd8f66d8a7e5aae7b0c5eb6fdec78ea06a
43adc4f9709f2a734e6fa5104bc8e80d35b8347ca2b9a16700f5073c4d2a514b,b7afd1f2a9846b7315c2cb7e935bcdc4af38c320024cc574289efc29fc947d7e
21ee08667abfb1789a528833a34083f42593bce897b728bd42081efc93071319,5f891fab39cf45656de37571413d9fa3f33d67c90589e85dd857f0093bff76f5
17a7d690029595b16a6af94f97fb23da61aef184c2c8ed982c56330982670ae0,e6cc801fa4573f291b5a129fab47574de5c01ae2b946a566582fdd7ed7612999
d838c77c45e53c7b7fe838aca31e9b547ca9c6cb068ec58e5526266738dda3b0,f974bc6573f040cc89e0d78ab5bb0ac77abfe6d0d61e178c797e1b8a1b716e50
29911d80e80ed7cac201615dc68e56dd2586fa4de4c318d31d6a754fe2684fd4,b9089b113c5b5843d4f25d75dd27bfac5c06ab20f4bea9f917f9d91e350fb6e1
ae4091a1b4749659dce014537b78030a26942d4b404b8f7b0160cd0ae0ae58e7,74cd2483970ac1a2e64f5502a2c668a264885806737a04aefba959ad7b17e958
1f5f0e0d95cbe56317819e40415bc187245bf35a96f6c940fc2d132e7dcd9cc7,19eb17844b9958b8f18ef301cb758012fe4a2244e7cc80855a911fb991794473
ce9f4a02050636550a874dd9f3928cf1615fe09b109abc4eef3193af1c94df0c,48d62d6ba238aa17e141f14a1bcaf2c157c99d0056ba49df55f807ce8e723e8a
2fe570fd46ffae733fab406a1801088c5928dad08e11c5b9ed5428152a98fdd3,c01e15512af5a5882ede771ef0327f536bc2edb4c0092bb15955d1ea7b60908f
b85185ca8472cca4d5b4578b6e53975b32129bd161be467a1f59adfc47385e20,66e5564b45e2d8d9ac5d4788c2c03f97aced10f53dae0d34d64a4644e44ba915
4f36f5e7c1cd5d08c29e499543af7a4b74f9532dea4530147048d04160123aee,371b8d41668fc0f2bcc53f2f8104c808f3a20b381d5ead61e412fe5019431faa
6811cdd8568825b9490868d9acc09420fc495346656817fe116eb8110b8d55c2,5a30963f2be13220a662c35098d2ae9e8f95b1b7ef9083463b046af73223bcd9
021cda691d920b22a3fe882e391fea3e297d7e1cb0d9485f69d890803bdae84f,9e075dfbb915d3083eea584177a00d2ccde9be36cb049576357af602d048c633
69c02abd05f5cf977c9da745ed4f644e2ff31671c1056ce9e51b0c00d70b2c5f,2ac50e2a25670fd59a60ca9bf080cc27e332c2d0a8075bf106c64626fe495226
3835ab19bfcd8e0128bb8d7781b953eb2a884e1fc3cbaf2f2360169111324f66,0dd65f0c0532e2ee87a194a6f244d1ae8762f69a3f465443179fe734668b8820
6e57e3a98059f1b7e054d37bf5a2d4f8733336b61a83d8b18ad88481e48a07b7,d9ceffc75c8c5fb66e88fe40b554c458ef5de1793cd7800b871bb481ca16ef59
629139edceedecfa404bfeeefc783a928fd50fd40abbd651aad6fb695dd39691,bfc3f1f9fc950985eb9390d549e03cea228e4132ec4253241e7d866e7fc5a50d
2b46d0e95d246c0c916c52db6de61152d50206e00c45ce6eba15b4831d1d060a,cab2811c9c9a9052a335ec12094a912da3479d6fc825234ad432a8246f39c6b4
272c5e110bcf7db8344c08024b39e70d157a47154f04e560cc127202854130c9,620c751e6be7c6bcb1b710b23b38479ef4a5598ce359fefbd252dd0f2ddedd41
8df2cdc291076c398589056ff2ed77ea834590909c4763601fda391cbdfe0b51,b0186209b9fa1126b3837926c01d00cc4518f842da66104cc58d7bdb3598ffc1
da8be1e7b4ba1b86fbfaf1a0a7cf5443a4aa1d8fa1384fe592ee0bc816d23387,fb65e5dbd5393b7671b50b98c196b24c2ce73f14927df020a1723c58a5b6e031
5321b901ccd862ffe40557fc6511afb331577b3c65a9f1d1622809ea79ce99f1,6a491ae9d25fd7f02aa8ee5898bb06ff5b6580b267b94a953a7ac504e4f8f805
fffd2d4caabcf6bd137f4ee8a355cff95f76defb3020bce31e4bc1c46af202a4,73ebff7d2b55e2af23e70931efa09da4fc191e9391a35752745a03606c8923c9
fb92a349f826d0ef3fb75d09cc53fb6c68b9209692a095907a532f322575bce6,2acc548e020f4bee3dabeba837ecee5736723717c4a124d229df03e1f6ac3ce4
bd3e77c82fec716e1741fc38ee8af110cab9cde71e580a6f9fad0d3b302550fc,883121af81292d30c5b221e1af51f7dd87a25d946a4c6c4114cbac2441e1a7f0
205042c74a517d0acf004c5c3b1526e6ec8dd518b94ec00a37a91f76f6b25108,b98bf3951d2f35acb8f6e8d272ac1d283dd59cb21a3fde1f9f17030d9c62124e
f1e11b4166a4791056da283696cb66ac82823b8047e302a70a1bb5b5639ae9ff,1a7839b8ccf788e411667513a368c53900b10691dbc49f033a51654d3ee89a4a
cc0d8779759583ef1967bec16177cbaa47e0ada40a2a699f0be98045a5b69ec0,93953f12ad30d548709fe64efeb1923f1e3072edc4a6cef5bbc81468cc326e18
ea314271161f69e0538d40273ff12233705162ed7b1af849038875e17ccabe51,b889b2e61263c43c9bf4e7af7f543a1d979495503bc688f8821af60a0b922346
8c512b6f693723de0d5727b60540ee3fe6f91c2ed9e731abbf6937b40dd99c27,9dd414c4f47f3c481709c37db61fee70e12161f22502956e252e7206f24f0b87
8cf2700d2c1370678fb8badfb067308bd783303b8266b2a0de7ac8b4b32921f6,74de7c27f3a587723962a066513eeca9b212bef42261f8dc99efb49cd291ae01
f9ec5340b06d9f9f697d27121b90647e59b9af61ba19ebdb697e4bca4ecfafa7,aa1f1fbcd7c1d240ab375ae6f0548c88ba8ee41d0e4717bb0bf6215098f864c9
70cc23c34ab5b21b6fd7ccf4415bc6ed4502926bb08dd92e97848767599b5265,0ff2a026b3a1df11945390c01705a113eca95e22a48464032942ff61d748965e
18a4f550b1f23b12c76a87933ddd7b6d5b46223ed9479b2f6cb08a2b87b3ef95,5a1200815cf6790bb1bfba1aa7bf02617cecb8a29af09bc0d9785e4c02ba7e38
23dfa7404db614838eea19e12c00c01a2f5438f9a57601bb24c18e933969c1bb,a069819d7a5413008c2c87a73f69808379e9fe4cc22a50b9ba1ec1ce7588b453
